Time[s],RateRoll[°/s],RatePitch[°/s],RateYaw[°/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2]
271.25,-0.03,-0.08,-0.12,-8.97,0.13,-3.96
271.36,-0.08,-0.07,-0.12,-8.98,0.11,-3.96
271.48,0.06,0.07,0.25,-8.98,0.14,-3.97
271.59,-0.05,-0.02,-0.23,-8.98,0.13,-3.96
271.71,0.07,0.03,0.23,-8.99,0.13,-3.96
271.82,-0.05,-0.02,-0.03,-9.0,0.13,-3.95
271.94,-0.2,-0.13,-0.42,-8.98,0.14,-3.97
272.05,0.12,-0.26,0.25,-8.99,0.13,-3.94
272.16,-0.02,-0.04,-0.01,-8.98,0.13,-3.97
272.28,-0.06,-0.1,-0.06,-8.98,0.13,-3.95
272.39,-0.03,0.01,-0.04,-9.0,0.12,-3.94
272.51,0.03,0.04,0.11,-8.97,0.13,-3.96
272.62,0.03,-0.13,0.28,-8.98,0.11,-3.96
272.74,-0.09,0.09,-0.17,-9.01,0.13,-3.96
272.85,0.03,0.03,0.17,-8.98,0.12,-3.97
272.96,-0.11,-0.11,-0.07,-8.99,0.14,-3.97
273.08,0.1,0.01,0.29,-8.97,0.13,-3.95
273.19,-0.06,0.03,-0.13,-8.99,0.12,-3.96
273.31,0.03,0.03,0.06,-8.98,0.13,-3.99
273.42,0.01,-0.13,0.09,-8.99,0.12,-3.97
273.54,-0.02,-0.0,0.0,-8.98,0.12,-3.95
273.65,-0.02,0.06,-0.01,-8.98,0.13,-3.96
273.76,-0.0,0.01,0.0,-8.99,0.14,-3.95
273.88,0.03,-0.04,0.11,-8.98,0.13,-3.97
273.99,-0.05,-0.04,-0.06,-8.98,0.12,-3.96
274.11,-0.02,0.03,0.0,-8.99,0.13,-3.96
274.22,0.03,0.03,0.05,-8.98,0.14,-3.95
274.33,-0.02,-0.02,-0.03,-8.99,0.13,-3.96
274.45,0.09,-0.0,0.2,-8.99,0.14,-3.98
274.56,0.06,-0.16,0.14,-8.97,0.14,-3.95
274.68,0.12,0.03,0.32,-8.99,0.13,-3.96
274.79,-0.17,0.06,-0.41,-8.99,0.14,-3.95
274.91,0.12,-0.13,0.34,-8.98,0.12,-3.93
275.02,0.07,0.01,0.2,-8.98,0.13,-3.97
275.13,-0.06,0.07,-0.13,-8.97,0.14,-3.97
275.25,-0.09,0.03,-0.17,-8.98,0.13,-3.95
275.36,0.04,-0.1,0.22,-8.99,0.11,-3.96
275.48,-0.03,0.01,-0.09,-8.97,0.13,-3.98
275.59,-0.03,-0.0,-0.1,-8.98,0.13,-3.97
275.7,0.09,-0.05,0.28,-8.96,0.12,-3.93
275.82,-0.08,-0.11,-0.04,-8.99,0.13,-3.96
275.94,-0.02,-0.1,0.05,-8.98,0.13,-3.96
276.05,0.04,0.03,0.09,-8.98,0.13,-3.96
276.16,-0.19,-0.0,-0.35,-8.98,0.11,-3.95
276.28,0.07,-0.11,0.22,-8.98,0.13,-3.97
276.39,-0.09,-0.07,-0.13,-9.0,0.13,-3.96
276.51,0.07,-0.07,0.11,-8.98,0.14,-3.96
276.62,0.1,-0.04,0.28,-8.97,0.13,-3.97
276.73,-0.15,-0.28,-0.24,-8.99,0.12,-3.97
276.85,-0.0,-0.05,0.12,-8.98,0.14,-3.94
276.96,-0.06,-0.07,-0.13,-8.99,0.12,-3.97
277.08,-0.02,-0.13,0.05,-8.98,0.13,-3.95
277.19,-0.11,-0.02,-0.18,-8.99,0.12,-3.97
277.31,-0.05,-0.02,-0.09,-8.98,0.12,-3.96
277.42,-0.06,-0.13,-0.04,-8.99,0.12,-3.97
277.54,-0.02,-0.14,0.05,-8.98,0.13,-3.97
277.65,-0.09,-0.23,-0.24,-9.0,0.13,-3.96
277.77,-0.15,0.07,-0.39,-8.97,0.13,-3.93
277.88,-0.05,0.01,-0.13,-8.97,0.13,-3.97
277.99,-0.12,0.04,-0.24,-8.97,0.12,-3.95
278.11,-0.22,0.06,-0.53,-8.97,0.12,-3.95
278.22,-0.08,-0.17,-0.18,-8.99,0.14,-3.99
278.34,0.27,0.12,0.58,-8.96,0.14,-3.97
278.45,0.04,0.06,0.02,-8.99,0.11,-3.96
278.56,-0.06,0.03,-0.12,-8.98,0.12,-3.95
278.68,-0.35,-0.05,-0.94,-8.99,0.13,-3.98
278.79,-0.15,-0.31,-0.17,-9.0,0.11,-3.94
278.91,-0.0,-0.07,0.09,-8.97,0.13,-3.96
279.02,-0.02,0.07,-0.04,-8.98,0.13,-3.97
279.14,-0.05,-0.05,0.0,-8.97,0.14,-3.97
279.25,-0.05,0.04,-0.04,-8.98,0.14,-3.96
279.36,-0.02,0.04,-0.06,-8.99,0.14,-3.95
279.48,0.03,-0.1,0.08,-8.98,0.13,-3.95
279.59,-0.05,-0.04,-0.13,-8.98,0.12,-3.95
279.71,-0.25,0.09,-0.61,-8.98,0.11,-3.96
279.82,-0.0,-0.16,0.17,-8.98,0.14,-3.96
279.94,0.23,-0.14,0.55,-8.99,0.13,-3.96
280.05,-0.19,0.13,-0.61,-8.97,0.12,-3.97
280.17,-0.15,0.25,-0.44,-8.98,0.13,-3.96
280.28,0.01,-0.07,0.06,-8.98,0.13,-3.99
280.39,-0.05,0.01,0.0,-8.98,0.13,-3.97
280.51,0.01,-0.08,0.09,-8.98,0.13,-3.95
280.62,-0.12,-0.0,-0.27,-8.98,0.15,-3.94
280.74,0.01,0.16,-0.01,-8.98,0.12,-3.97
280.85,-0.0,-0.04,-0.04,-8.98,0.13,-3.95
280.97,0.2,-0.04,0.52,-9.01,0.13,-3.96
281.08,-0.05,0.15,-0.17,-8.99,0.11,-3.96
281.19,0.17,0.13,0.37,-8.95,0.15,-3.98
281.31,0.06,-0.04,0.26,-8.97,0.12,-3.94
281.42,-0.22,-0.26,-0.38,-8.99,0.11,-3.94
281.54,0.15,0.03,0.37,-8.97,0.13,-3.95
281.65,-0.09,-0.04,-0.17,-9.01,0.12,-3.98
281.76,-0.06,-0.02,-0.21,-8.98,0.13,-3.97
281.88,0.17,0.01,0.46,-8.98,0.13,-3.95
281.99,-0.23,-0.05,-0.59,-8.99,0.13,-3.96
282.11,-0.11,0.04,-0.13,-8.96,0.14,-3.97
282.22,-0.05,-0.17,-0.07,-9.01,0.12,-3.95
282.34,-0.06,-0.04,-0.13,-9.0,0.12,-3.97
282.45,-0.23,0.12,-0.61,-8.96,0.14,-3.97
282.57,-0.12,-0.04,-0.2,-9.01,0.12,-3.94
282.68,0.03,-0.02,0.03,-8.98,0.13,-3.95
282.79,-0.0,-0.08,0.03,-8.98,0.13,-3.96
282.91,-0.09,0.09,-0.21,-9.0,0.13,-3.97
283.02,-0.06,0.06,-0.17,-8.98,0.14,-3.96
283.14,0.07,-0.02,0.25,-8.99,0.13,-3.98
283.25,0.09,-0.1,0.34,-8.98,0.14,-3.97
283.36,-0.23,-0.02,-0.49,-8.96,0.12,-3.96
283.48,0.15,0.09,0.32,-8.96,0.13,-3.96
283.59,-0.05,0.03,-0.06,-8.97,0.13,-3.96
283.71,-0.0,-0.08,-0.03,-8.96,0.13,-3.96
283.82,-0.0,0.01,-0.03,-8.98,0.13,-3.94
283.94,0.01,0.07,0.06,-8.99,0.13,-3.95
284.05,-0.03,0.04,-0.04,-8.98,0.13,-3.94
284.17,0.15,-0.14,0.45,-8.98,0.12,-3.95
284.28,-0.02,-0.05,-0.01,-8.97,0.13,-3.97
284.39,-0.12,0.03,-0.21,-8.98,0.13,-3.96
284.51,-0.03,0.01,-0.03,-8.98,0.12,-3.96
284.62,0.01,-0.08,0.14,-8.98,0.12,-3.97
284.74,-0.02,-0.04,-0.04,-8.97,0.12,-3.97
284.85,-0.02,-0.16,0.06,-8.99,0.12,-3.97
284.97,-0.09,-0.08,-0.18,-8.98,0.13,-3.97
285.08,0.09,-0.19,0.2,-8.99,0.13,-3.97
285.19,-0.25,0.09,-0.53,-8.97,0.12,-3.97
285.31,0.12,-0.04,0.31,-9.0,0.12,-3.96
285.42,-0.02,-0.04,-0.04,-8.98,0.13,-3.97
285.54,-0.06,-0.0,-0.04,-8.98,0.13,-3.96
285.65,0.03,0.04,0.02,-8.99,0.11,-3.97
285.77,0.06,-0.0,0.19,-8.99,0.13,-3.96
285.88,-0.19,-0.08,-0.36,-8.99,0.14,-3.96
286.0,-0.06,-0.05,-0.12,-8.99,0.11,-3.96
286.11,0.07,0.06,0.16,-8.98,0.13,-3.94
286.22,-0.15,-0.11,-0.39,-8.98,0.14,-3.99
286.34,-0.08,-0.14,-0.04,-8.97,0.13,-3.95
286.45,-0.02,0.06,-0.1,-8.98,0.12,-3.97
286.57,-0.03,0.09,-0.04,-8.97,0.14,-3.96
286.68,0.14,-0.26,0.55,-9.0,0.13,-3.98
286.79,-0.08,-0.02,-0.2,-8.97,0.13,-3.97
286.91,-0.05,0.15,-0.15,-8.98,0.13,-3.96
287.02,-0.0,0.01,0.09,-8.99,0.12,-3.94
287.14,-0.08,-0.05,-0.24,-8.97,0.14,-3.94
287.25,0.09,0.22,0.16,-8.96,0.16,-3.98
287.37,0.2,0.03,0.61,-8.99,0.14,-3.97
287.48,0.03,0.04,0.0,-8.97,0.13,-3.99
287.59,0.06,-0.04,0.09,-8.99,0.15,-3.96
287.71,-0.02,0.04,-0.1,-9.0,0.13,-3.95
287.82,-0.05,0.15,-0.18,-8.97,0.14,-3.97
287.94,-0.14,-0.02,-0.38,-9.0,0.13,-3.97
288.05,0.14,-0.0,0.38,-8.95,0.13,-3.95
288.17,0.01,0.06,-0.03,-8.98,0.13,-3.98
288.28,0.01,-0.0,-0.03,-8.99,0.13,-3.97
288.39,-0.0,-0.11,0.14,-8.98,0.14,-3.98
288.51,-0.06,0.12,-0.17,-8.98,0.12,-3.96
288.62,0.06,0.06,0.14,-8.98,0.13,-3.95
288.74,-0.09,-0.05,-0.13,-9.0,0.13,-3.95
288.85,0.01,-0.17,0.06,-8.98,0.12,-3.97
288.97,0.04,-0.05,0.2,-8.99,0.14,-3.99
289.08,-0.25,0.07,-0.56,-8.97,0.13,-3.97
289.19,-0.03,0.01,0.05,-9.0,0.13,-3.96
289.31,-0.03,0.01,-0.07,-8.96,0.13,-3.95
289.42,-0.03,-0.14,0.02,-8.98,0.13,-3.96
289.54,0.04,0.03,0.09,-8.97,0.13,-3.96
289.65,0.06,0.03,0.16,-8.98,0.12,-3.96
289.77,-0.06,-0.1,-0.07,-8.99,0.12,-3.97
289.88,0.04,-0.08,0.16,-8.99,0.13,-3.97
289.99,-0.0,-0.07,0.11,-8.98,0.12,-3.94
290.11,-0.12,0.07,-0.27,-8.98,0.13,-3.95
290.22,-0.0,-0.02,0.11,-8.98,0.13,-3.94
290.34,0.01,-0.08,0.12,-8.99,0.11,-3.96
290.45,-0.03,-0.02,0.02,-8.99,0.13,-3.94
290.57,0.03,-0.0,0.05,-8.97,0.13,-3.95
290.68,-0.12,0.03,-0.3,-8.99,0.12,-3.96
290.79,-0.0,-0.05,0.09,-8.98,0.13,-3.96
290.91,0.04,-0.14,0.06,-8.97,0.13,-3.96
291.02,-0.03,-0.04,-0.03,-8.98,0.13,-3.94
291.14,-0.06,-0.0,-0.18,-8.97,0.13,-3.95
291.25,0.04,0.04,0.19,-8.97,0.14,-3.97
291.36,0.07,-0.04,0.23,-8.99,0.12,-3.94
291.48,-0.08,-0.11,-0.18,-8.96,0.13,-3.96
291.59,0.07,0.06,0.19,-8.97,0.12,-3.95
291.71,0.03,-0.1,0.11,-8.98,0.14,-3.97
291.82,0.03,-0.19,0.11,-8.99,0.14,-3.96
291.94,0.99,-0.14,2.78,-8.99,0.12,-3.93
292.05,0.14,0.3,0.38,-8.97,0.14,-3.99
292.16,-0.38,-0.2,-0.97,-8.98,0.13,-3.97
292.28,0.12,-0.17,0.38,-9.0,0.12,-3.95
292.39,0.14,0.06,0.29,-8.98,0.13,-3.95
296.62,0.3,0.01,0.64,-8.97,0.14,-3.96
296.73,-0.0,0.03,0.06,-8.97,0.14,-3.96
296.85,-0.05,0.19,-0.07,-8.99,0.13,-3.95
296.96,-0.12,0.03,-0.27,-8.97,0.14,-3.97
297.08,0.04,-0.04,0.19,-9.0,0.13,-3.98
297.19,-0.0,0.04,-0.01,-8.99,0.13,-3.96
297.31,0.03,0.12,0.26,-8.98,0.14,-3.96
297.42,0.07,-0.05,0.23,-8.98,0.15,-3.98
297.53,-0.02,-0.25,0.02,-9.0,0.13,-3.97
297.65,-0.05,-0.08,-0.03,-8.98,0.14,-3.97
297.76,0.04,0.15,0.02,-8.99,0.15,-3.98
297.88,-0.14,0.12,-0.46,-8.99,0.13,-3.95
297.99,0.06,-0.04,0.14,-8.98,0.12,-3.95
298.1,-0.06,0.04,-0.17,-8.99,0.11,-3.96
298.22,-0.05,0.01,-0.12,-8.99,0.13,-3.96
298.33,-0.12,-0.2,-0.23,-8.98,0.12,-3.95
298.45,-0.0,-0.05,0.17,-8.98,0.12,-3.95
298.56,-0.03,0.07,-0.03,-8.98,0.13,-3.95
298.68,0.04,0.03,0.16,-8.99,0.12,-3.94
298.79,-0.0,-0.02,0.05,-8.99,0.14,-3.97
298.91,0.17,-0.14,0.45,-8.98,0.11,-3.95
299.02,-0.43,-0.14,-1.04,-8.97,0.13,-3.98
299.13,-0.05,0.06,-0.06,-8.98,0.13,-3.97
299.25,0.07,0.15,0.19,-8.99,0.14,-3.96
299.36,-0.0,0.06,0.0,-8.98,0.14,-3.96
299.48,-0.05,0.01,-0.13,-8.99,0.12,-3.95
299.59,-0.06,0.1,-0.18,-8.98,0.14,-3.96
299.7,-0.26,0.19,-0.61,-9.0,0.14,-3.96
299.82,0.21,0.07,0.51,-8.97,0.15,-3.97
299.93,0.01,-0.14,0.19,-8.99,0.13,-3.96
300.05,-0.11,-0.11,-0.17,-8.99,0.14,-3.98
300.16,0.09,-0.07,0.22,-8.97,0.15,-3.97
300.28,0.03,-0.13,0.0,-8.99,0.13,-3.95
300.39,0.01,0.22,-0.09,-8.99,0.16,-3.97
300.5,-0.06,0.19,-0.18,-8.97,0.13,-3.95
300.62,-0.03,-0.0,-0.06,-8.99,0.12,-3.97
300.73,0.03,-0.08,0.11,-8.97,0.15,-3.94
300.85,-0.23,-0.31,-0.52,-8.99,0.13,-3.94
300.96,-0.12,-0.22,-0.23,-8.97,0.14,-3.96
301.08,0.3,0.15,0.78,-8.96,0.13,-3.95
301.19,-0.51,-0.2,-1.04,-9.02,0.11,-3.98
301.3,-0.0,-0.42,0.16,-8.97,0.14,-3.96
301.42,0.15,-0.23,0.46,-8.99,0.13,-3.96
301.53,-0.09,0.16,-0.36,-8.97,0.13,-3.95
301.65,-0.14,0.27,-0.36,-8.97,0.13,-3.96
301.76,0.07,0.04,0.17,-8.99,0.14,-3.98
301.88,0.04,-0.1,0.19,-8.97,0.13,-3.95
301.99,-0.0,-0.16,0.03,-8.98,0.15,-3.95
302.1,0.21,-0.22,0.66,-8.96,0.11,-3.94
302.22,0.15,-0.1,0.48,-8.98,0.13,-3.97
302.33,0.12,-0.1,0.37,-8.99,0.11,-3.95
302.45,0.03,-0.04,0.19,-8.97,0.15,-3.96
302.56,-0.03,-0.16,0.17,-8.98,0.12,-3.96
302.67,-0.03,-0.04,-0.07,-8.99,0.12,-3.95
302.79,0.01,0.07,0.09,-8.98,0.13,-3.97
302.9,0.07,-0.02,0.23,-8.99,0.12,-3.96
303.02,0.04,-0.13,0.12,-8.99,0.12,-3.96
303.13,-0.0,0.09,0.05,-8.96,0.13,-3.99
303.25,-0.12,-0.1,-0.2,-8.98,0.12,-3.95
303.36,-0.05,-0.04,0.03,-8.98,0.12,-3.97
303.48,0.03,-0.13,0.14,-8.99,0.13,-3.96
303.59,-0.08,-0.1,-0.12,-8.99,0.13,-3.96
303.7,0.01,-0.0,-0.04,-8.98,0.14,-3.96
303.82,-0.08,-0.0,-0.2,-8.97,0.12,-3.95
303.93,-0.19,-0.16,-0.33,-9.0,0.11,-3.96
304.05,-0.02,-0.02,-0.03,-8.97,0.12,-3.95
304.16,-0.06,0.01,-0.07,-8.99,0.13,-3.95
304.28,0.01,0.01,0.02,-8.98,0.12,-3.98
304.39,-0.0,0.03,-0.03,-8.98,0.12,-3.95
304.5,-0.05,-0.04,-0.04,-8.99,0.12,-3.99
304.62,-0.0,-0.0,-0.01,-8.98,0.13,-3.98
304.73,0.06,-0.1,0.17,-8.99,0.13,-3.97
304.85,-0.15,-0.04,-0.26,-8.99,0.12,-3.97
304.96,-0.03,-0.0,-0.01,-8.99,0.13,-3.98
305.08,-0.03,0.01,-0.07,-8.98,0.14,-3.96
305.19,-0.02,-0.05,0.03,-8.97,0.13,-3.95
305.3,0.04,-0.05,0.19,-8.98,0.13,-3.97
305.42,-0.06,0.01,-0.13,-8.98,0.12,-3.96
305.53,-0.05,-0.0,-0.07,-8.99,0.13,-3.96
305.65,-0.14,-0.0,-0.38,-8.99,0.13,-3.96
305.76,-0.02,0.04,-0.01,-8.99,0.13,-3.96
305.88,-0.03,0.09,-0.01,-8.98,0.12,-3.95
305.99,0.04,-0.07,0.2,-8.98,0.12,-3.94
306.11,-0.12,-0.0,-0.26,-8.99,0.14,-3.97
306.22,0.01,-0.1,0.12,-8.99,0.14,-3.94
306.33,-0.05,-0.02,-0.03,-8.97,0.13,-3.96
306.45,-0.05,0.04,-0.09,-8.99,0.13,-3.95
306.56,-0.0,-0.05,0.12,-8.99,0.13,-3.98
306.68,-0.15,0.01,-0.36,-8.98,0.13,-3.94
306.79,0.1,-0.04,0.31,-8.99,0.13,-3.94
306.91,0.09,-0.19,0.4,-8.98,0.15,-3.95
307.02,-0.15,-0.04,-0.23,-8.99,0.14,-3.97
307.13,-0.05,0.03,-0.07,-8.97,0.12,-3.96
307.25,-0.0,0.06,0.02,-9.0,0.12,-3.97
307.36,0.07,-0.07,0.28,-8.97,0.14,-3.97
307.48,-0.02,0.03,-0.03,-9.0,0.12,-3.93
307.59,-0.03,0.03,-0.1,-8.99,0.13,-3.95
307.7,-0.09,-0.0,-0.04,-8.97,0.13,-3.97
307.82,0.06,-0.02,0.2,-8.98,0.13,-3.96
307.93,-0.05,-0.04,-0.12,-8.98,0.13,-3.95
308.05,0.06,-0.04,0.12,-8.99,0.14,-3.94
308.16,-0.02,-0.1,-0.01,-8.99,0.13,-3.96
308.28,-0.06,-0.0,-0.03,-8.97,0.13,-3.95
308.39,0.09,0.07,0.25,-8.98,0.14,-3.98
308.51,0.03,0.06,0.14,-8.96,0.14,-3.97
308.62,0.06,-0.14,0.26,-8.99,0.13,-3.95
308.73,-0.05,0.07,-0.12,-8.98,0.12,-3.96
308.85,0.04,0.03,0.19,-8.99,0.14,-3.95
308.96,-0.09,0.04,-0.18,-8.97,0.13,-3.97
309.08,0.17,0.01,0.45,-8.98,0.13,-3.96
309.19,-0.12,0.03,-0.26,-8.98,0.12,-3.96
309.3,0.15,-0.07,0.38,-8.97,0.12,-3.97
309.42,-0.19,-0.22,-0.36,-8.97,0.11,-3.94
309.53,-0.02,-0.05,-0.01,-8.98,0.12,-3.94
309.65,0.07,-0.02,0.16,-8.99,0.12,-3.95
309.76,-0.0,-0.0,0.11,-8.98,0.13,-3.97
309.88,-0.02,-0.07,-0.07,-8.97,0.12,-3.96
309.99,-0.08,0.03,-0.23,-8.97,0.12,-3.95
310.11,0.07,-0.04,0.28,-9.0,0.13,-3.96
310.22,-0.02,-0.04,0.05,-8.99,0.14,-3.97
310.33,0.04,-0.1,0.29,-8.97,0.12,-3.94
310.45,0.1,-0.23,0.37,-9.0,0.12,-3.97
310.56,-0.08,-0.04,-0.12,-8.98,0.13,-3.96
310.68,0.01,-0.0,0.11,-8.99,0.13,-3.95
310.79,0.14,-0.07,0.46,-8.98,0.13,-3.95
310.91,0.2,0.03,0.4,-8.98,0.13,-3.98
311.02,-0.28,0.07,-0.62,-9.0,0.13,-3.97
311.13,0.01,-0.13,0.09,-8.98,0.12,-3.94
311.25,-0.03,0.01,-0.13,-8.98,0.14,-3.99
311.36,-0.03,0.04,0.02,-8.98,0.14,-3.96
311.48,0.04,-0.16,0.19,-8.98,0.14,-3.94
311.59,-0.0,-0.0,-0.04,-8.99,0.12,-3.96
311.7,0.07,0.03,0.22,-8.98,0.13,-3.96
311.82,-0.05,0.01,-0.03,-8.98,0.14,-3.96
311.93,0.14,-0.1,0.37,-8.99,0.13,-3.99
312.05,-0.06,0.09,-0.2,-8.99,0.12,-3.97
312.16,-0.11,0.01,-0.27,-8.99,0.12,-3.97
312.27,0.03,0.04,0.05,-8.99,0.13,-3.95
312.39,-0.03,-0.07,-0.04,-8.99,0.13,-3.97
312.5,0.1,-0.07,0.31,-8.98,0.13,-3.94
312.62,-0.05,0.09,-0.04,-8.97,0.12,-3.94
312.73,0.01,0.07,-0.06,-8.98,0.14,-3.94
312.85,0.07,-0.07,0.22,-8.99,0.11,-3.96
312.96,-0.09,-0.16,-0.07,-9.0,0.12,-3.94
313.08,-0.0,0.06,0.05,-8.99,0.12,-3.96
313.19,-0.03,0.21,-0.17,-9.0,0.1,-3.94
313.3,-0.12,-0.02,-0.27,-8.98,0.11,-3.95
313.42,-0.09,0.13,-0.29,-8.99,0.15,-3.99
313.53,0.17,-0.22,0.51,-8.98,0.13,-3.94
313.65,0.01,-0.1,0.12,-9.0,0.11,-3.95
313.76,0.06,-0.0,0.16,-8.98,0.13,-3.95
313.88,-0.09,-0.13,-0.18,-9.01,0.12,-3.96
313.99,0.03,0.1,0.05,-8.97,0.15,-3.94
314.1,-0.05,0.12,-0.09,-8.98,0.13,-3.97
314.22,-0.14,-0.0,-0.32,-8.98,0.13,-3.98
314.33,-0.02,-0.11,0.03,-8.99,0.12,-3.96
314.45,0.17,0.15,0.29,-8.99,0.13,-3.96
314.56,-0.06,0.01,-0.04,-8.97,0.15,-3.97
314.67,0.01,0.03,0.14,-8.97,0.12,-3.98
314.79,-0.11,-0.04,-0.18,-8.98,0.12,-3.96
314.9,0.04,-0.07,0.22,-8.97,0.13,-3.99
315.02,-0.73,0.07,-2.01,-8.94,0.18,-3.97
315.13,0.15,0.03,0.54,-8.98,0.12,-3.95
315.25,0.18,-0.17,0.57,-8.99,0.12,-3.95
315.36,0.1,-0.02,0.29,-8.96,0.14,-3.97
315.47,-0.12,-0.0,-0.33,-8.97,0.13,-3.96
315.59,0.03,-0.1,0.08,-8.99,0.12,-3.95
315.7,-0.2,0.1,-0.5,-8.97,0.14,-3.96
315.82,-0.03,0.16,-0.01,-8.97,0.13,-3.96
320.16,-0.02,0.03,-0.06,-8.99,0.12,-3.97
320.27,-0.08,-0.02,-0.13,-8.99,0.12,-3.97
320.39,0.01,-0.1,0.06,-8.98,0.12,-3.97
320.5,0.07,-0.0,0.14,-8.99,0.13,-3.95
320.62,-0.03,0.09,-0.06,-8.98,0.14,-3.95
320.73,0.03,-0.07,0.09,-8.98,0.12,-3.97
320.85,-0.0,-0.05,-0.03,-8.99,0.13,-3.97
320.96,-0.09,-0.02,-0.1,-8.98,0.13,-3.96
321.08,-0.08,0.01,-0.15,-8.98,0.14,-3.95
321.19,0.03,-0.08,0.12,-8.99,0.14,-3.95
321.3,-0.0,-0.02,-0.01,-8.99,0.12,-3.95
321.42,-0.0,0.04,0.03,-8.98,0.14,-3.93
321.53,0.03,0.03,0.06,-8.99,0.13,-3.95
321.65,-0.06,-0.04,-0.1,-8.97,0.14,-3.96
321.76,0.14,-0.0,0.34,-8.98,0.12,-3.95
321.87,-0.02,0.03,0.02,-8.96,0.14,-3.96
321.99,-0.0,-0.08,0.05,-8.99,0.15,-3.95
322.1,0.01,-0.02,0.14,-8.98,0.14,-3.95
322.22,-0.06,-0.0,0.0,-8.98,0.12,-3.94
322.33,-0.0,-0.02,0.05,-8.98,0.12,-3.94
322.45,-0.02,0.01,-0.07,-8.99,0.13,-3.96
322.56,0.07,-0.08,0.2,-8.98,0.13,-3.95
322.67,-0.09,-0.07,-0.27,-8.98,0.12,-3.97
322.79,0.03,0.03,0.05,-8.99,0.13,-3.96
322.9,0.06,-0.04,0.19,-8.98,0.13,-3.94
323.02,-0.08,-0.07,-0.2,-8.98,0.12,-3.95
323.13,-0.08,-0.08,-0.15,-8.99,0.12,-3.98
323.25,-0.09,-0.13,-0.1,-9.0,0.12,-3.96
323.36,0.03,-0.02,0.14,-8.99,0.14,-3.99
323.48,-0.26,0.07,-0.64,-8.98,0.12,-3.94
323.59,-0.15,-0.04,-0.24,-8.99,0.14,-3.95
323.7,0.01,-0.0,0.08,-8.98,0.13,-3.95
323.82,-0.12,-0.0,-0.3,-8.99,0.13,-3.95
323.93,0.04,-0.0,0.05,-8.99,0.13,-3.95
324.05,0.01,0.03,0.03,-8.98,0.14,-3.94
324.16,-0.0,0.06,-0.01,-8.99,0.14,-3.96
324.27,-0.0,0.04,0.06,-8.98,0.12,-3.97
324.39,-0.02,-0.02,-0.01,-8.98,0.13,-3.98
324.5,-0.0,-0.02,-0.03,-8.98,0.13,-3.96
324.62,-0.02,-0.1,-0.01,-8.99,0.13,-3.95
324.73,-0.03,-0.07,-0.03,-8.97,0.14,-3.96
324.85,-0.03,-0.04,-0.04,-8.99,0.15,-3.95
324.96,-0.02,-0.02,-0.06,-8.97,0.13,-3.95
325.08,-0.02,0.01,0.02,-8.99,0.12,-3.96
325.19,-0.02,-0.05,-0.06,-9.0,0.13,-3.97
325.3,-0.02,-0.02,-0.03,-8.97,0.13,-3.95
325.42,-0.02,-0.02,0.03,-8.98,0.14,-3.97
325.53,-0.05,-0.04,-0.06,-8.99,0.13,-3.98
325.65,-0.0,0.01,0.0,-8.98,0.13,-3.96
325.76,-0.05,-0.0,-0.04,-9.0,0.13,-3.96
325.88,-0.08,-0.04,-0.12,-8.98,0.14,-3.97
325.99,-0.02,-0.02,0.03,-8.98,0.13,-3.98
326.11,0.06,-0.0,0.14,-8.99,0.14,-3.96
326.22,-0.03,0.01,-0.03,-8.99,0.13,-3.95
326.33,0.06,-0.04,0.16,-9.0,0.14,-3.95
326.45,-0.03,0.06,-0.1,-8.97,0.12,-3.94
