Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Nm]
1541.0,1.03,-0.67,0.47,6.35,-7.44,0.29,-0.03
1541.14,1.07,-0.67,0.43,6.36,-7.43,0.28,-0.03
1541.27,1.09,-0.69,0.4,6.36,-7.43,0.29,-0.03
1541.41,1.09,-0.71,0.37,6.35,-7.44,0.29,-0.03
1541.55,1.09,-0.68,0.37,6.34,-7.45,0.29,-0.03
1541.69,1.07,-0.63,0.39,6.34,-7.45,0.28,-0.03
1541.82,1.04,-0.64,0.41,6.35,-7.44,0.28,-0.03
1541.96,1.04,-0.66,0.43,6.37,-7.43,0.3,-0.03
1542.1,1.04,-0.66,0.48,6.37,-7.43,0.31,-0.03
1542.24,1.04,-0.64,0.52,6.37,-7.42,0.31,-0.03
1542.37,1.03,-0.61,0.48,6.36,-7.43,0.31,-0.03
1542.51,1.05,-0.6,0.41,6.34,-7.46,0.29,-0.03
1542.65,1.09,-0.59,0.4,6.34,-7.47,0.28,-0.03
1542.79,1.1,-0.6,0.4,6.35,-7.45,0.28,-0.03
1542.92,1.08,-0.64,0.4,6.36,-7.43,0.28,-0.03
1543.06,1.06,-0.67,0.41,6.36,-7.41,0.29,-0.03
1543.2,1.08,-0.7,0.43,6.37,-7.39,0.3,-0.03
1543.34,1.1,-0.73,0.45,6.35,-7.39,0.29,-0.03
1543.47,1.1,-0.74,0.45,6.33,-7.41,0.28,-0.03
1543.61,1.11,-0.74,0.4,6.32,-7.43,0.27,-0.03
1543.75,1.06,-0.7,0.36,6.32,-7.44,0.29,-0.03
1543.89,0.99,-0.65,0.33,6.34,-7.46,0.31,-0.03
1544.02,0.98,-0.62,0.3,6.36,-7.46,0.31,-0.03
1544.16,1.02,-0.63,0.28,6.36,-7.44,0.29,-0.03
1544.3,1.1,-0.67,0.25,6.36,-7.42,0.27,-0.03
1544.44,1.15,-0.73,0.25,6.36,-7.42,0.26,-0.03
1544.57,1.12,-0.77,0.28,6.35,-7.44,0.26,-0.03
1544.71,1.03,-0.78,0.34,6.34,-7.45,0.27,-0.03
1544.85,0.97,-0.73,0.41,6.32,-7.45,0.29,-0.03
1544.99,0.93,-0.69,0.47,6.31,-7.45,0.29,-0.03
1545.12,0.93,-0.68,0.52,6.31,-7.44,0.29,-0.03
1545.26,0.98,-0.68,0.54,6.34,-7.45,0.29,-0.03
1545.4,1.04,-0.66,0.48,6.35,-7.46,0.3,-0.03
1545.54,1.08,-0.64,0.4,6.34,-7.45,0.3,-0.03
1545.67,1.08,-0.6,0.32,6.34,-7.43,0.29,-0.03
1545.81,1.06,-0.56,0.29,6.33,-7.43,0.3,-0.03
1545.95,1.06,-0.58,0.32,6.33,-7.44,0.3,-0.03
1546.08,1.1,-0.64,0.37,6.33,-7.43,0.29,-0.03
1546.22,1.12,-0.68,0.43,6.35,-7.43,0.26,-0.03
1546.36,1.09,-0.7,0.45,6.35,-7.44,0.24,-0.03
1546.5,1.07,-0.68,0.41,6.34,-7.44,0.24,-0.03
1546.64,1.07,-0.68,0.33,6.34,-7.44,0.24,-0.03
1546.77,1.07,-0.69,0.25,6.33,-7.44,0.24,-0.03
1546.91,1.06,-0.69,0.25,6.31,-7.44,0.26,-0.03
1547.05,1.04,-0.68,0.28,6.31,-7.46,0.28,-0.03
1547.19,1.03,-0.67,0.35,6.33,-7.47,0.28,-0.03
1547.32,1.03,-0.66,0.42,6.35,-7.46,0.27,-0.03
1547.46,1.08,-0.67,0.48,6.35,-7.44,0.25,-0.03
1547.6,1.15,-0.69,0.51,6.35,-7.44,0.24,-0.03
1547.73,1.17,-0.71,0.5,6.35,-7.46,0.25,-0.03
1547.87,1.11,-0.71,0.45,6.35,-7.47,0.24,-0.03
1548.01,1.06,-0.7,0.41,6.35,-7.47,0.25,-0.03
1548.15,1.05,-0.67,0.39,6.35,-7.45,0.27,-0.03
1548.29,1.05,-0.63,0.37,6.36,-7.42,0.29,-0.03
1548.42,1.06,-0.6,0.34,6.37,-7.41,0.29,-0.03
1548.56,1.08,-0.61,0.28,6.37,-7.42,0.28,-0.03
1548.7,1.08,-0.63,0.23,6.36,-7.43,0.29,-0.03
1548.83,1.06,-0.64,0.22,6.34,-7.45,0.28,-0.03
1548.97,1.1,-0.64,0.27,6.32,-7.46,0.28,-0.03
1549.11,1.14,-0.61,0.35,6.31,-7.46,0.29,-0.03
1549.25,1.13,-0.59,0.41,6.3,-7.46,0.31,-0.03
1549.38,1.07,-0.61,0.44,6.31,-7.45,0.31,-0.03
1549.52,1.02,-0.63,0.44,6.31,-7.43,0.3,-0.03
1549.66,1.01,-0.64,0.43,6.32,-7.44,0.28,-0.03
1549.8,1.01,-0.65,0.46,6.34,-7.45,0.28,-0.03
1549.93,1.02,-0.67,0.49,6.35,-7.46,0.29,-0.03
1550.07,1.04,-0.67,0.51,6.36,-7.48,0.3,-0.03
1550.21,1.07,-0.67,0.51,6.37,-7.48,0.29,-0.03
1550.34,1.09,-0.67,0.5,6.36,-7.48,0.27,-0.03
1550.48,1.07,-0.65,0.47,6.35,-7.47,0.27,-0.03
1550.62,1.01,-0.62,0.44,6.36,-7.46,0.27,-0.03
1550.76,0.95,-0.64,0.41,6.37,-7.45,0.27,-0.03
1550.9,0.93,-0.71,0.39,6.38,-7.45,0.28,-0.03
1551.03,0.97,-0.75,0.36,6.4,-7.45,0.3,-0.03
1551.17,1.01,-0.76,0.35,6.41,-7.44,0.31,-0.03
1551.31,1.03,-0.76,0.37,6.39,-7.43,0.31,-0.03
1551.44,1.03,-0.75,0.4,6.35,-7.43,0.3,-0.03
1551.58,1.01,-0.71,0.44,6.33,-7.44,0.29,-0.03
1551.72,1.0,-0.65,0.48,6.34,-7.45,0.3,-0.03
1551.86,1.01,-0.59,0.48,6.34,-7.45,0.31,-0.03
1551.99,1.03,-0.58,0.42,6.35,-7.45,0.32,-0.03
1552.13,1.03,-0.6,0.35,6.35,-7.45,0.3,-0.03
1552.27,1.01,-0.67,0.33,6.35,-7.45,0.26,-0.03
1552.41,1.0,-0.73,0.34,6.34,-7.45,0.25,-0.03
1552.55,1.02,-0.7,0.34,6.35,-7.46,0.27,-0.03
1552.68,1.04,-0.66,0.33,6.36,-7.45,0.31,-0.03
1552.82,1.05,-0.66,0.36,6.36,-7.45,0.32,-0.03
1552.96,1.08,-0.68,0.39,6.35,-7.44,0.31,-0.03
1553.09,1.1,-0.69,0.4,6.34,-7.43,0.3,-0.03
1553.23,1.07,-0.69,0.38,6.33,-7.43,0.31,-0.03
1553.37,1.02,-0.65,0.37,6.33,-7.43,0.3,-0.03
1553.51,1.0,-0.59,0.37,6.33,-7.42,0.28,-0.03
1553.64,1.02,-0.55,0.35,6.34,-7.42,0.26,-0.03
1553.78,1.03,-0.56,0.34,6.34,-7.43,0.26,-0.03
1553.92,1.02,-0.6,0.39,6.34,-7.43,0.27,-0.03
1554.06,1.02,-0.64,0.45,6.34,-7.44,0.28,-0.03
1554.19,1.03,-0.62,0.46,6.36,-7.45,0.28,-0.03
1554.33,1.05,-0.59,0.45,6.38,-7.44,0.3,-0.03
1554.47,1.05,-0.59,0.46,6.39,-7.43,0.32,-0.03
1554.61,1.06,-0.61,0.47,6.38,-7.43,0.32,-0.03
1554.74,1.07,-0.64,0.46,6.36,-7.44,0.32,-0.03
1554.88,1.07,-0.66,0.42,6.35,-7.45,0.3,-0.03
1555.02,1.05,-0.67,0.38,6.34,-7.46,0.28,-0.03
1555.16,1.06,-0.65,0.36,6.32,-7.47,0.28,-0.03
1555.29,1.06,-0.64,0.36,6.31,-7.46,0.28,-0.03
1555.43,1.05,-0.64,0.37,6.33,-7.45,0.31,-0.03
1555.57,1.05,-0.65,0.39,6.33,-7.42,0.34,-0.03
1555.7,1.06,-0.65,0.41,6.32,-7.41,0.33,-0.03
1555.84,1.02,-0.69,0.41,6.32,-7.41,0.29,-0.03
1555.98,1.0,-0.72,0.41,6.31,-7.43,0.26,-0.03
1556.12,1.01,-0.68,0.44,6.32,-7.44,0.26,-0.03
1556.25,1.02,-0.61,0.47,6.33,-7.45,0.28,-0.03
1556.39,1.02,-0.58,0.45,6.33,-7.45,0.27,-0.03
1556.53,1.01,-0.59,0.42,6.33,-7.44,0.25,-0.03
1556.67,1.02,-0.6,0.37,6.34,-7.44,0.25,-0.03
1556.8,1.01,-0.63,0.35,6.36,-7.44,0.27,-0.03
1556.94,1.0,-0.64,0.35,6.38,-7.44,0.29,-0.03
1557.08,1.01,-0.63,0.39,6.38,-7.46,0.3,-0.03
1557.22,1.02,-0.62,0.45,6.36,-7.47,0.29,-0.03
1557.35,1.02,-0.61,0.46,6.34,-7.48,0.28,-0.03
1557.49,1.05,-0.62,0.4,6.34,-7.48,0.27,-0.03
1557.63,1.1,-0.63,0.36,6.33,-7.47,0.25,-0.03
1557.77,1.11,-0.61,0.37,6.32,-7.45,0.26,-0.03
1557.9,1.08,-0.6,0.38,6.31,-7.43,0.29,-0.03
1558.04,1.04,-0.63,0.4,6.32,-7.43,0.3,-0.03
1558.18,1.04,-0.68,0.39,6.32,-7.44,0.3,-0.03
1558.31,1.04,-0.68,0.38,6.33,-7.46,0.29,-0.03
1558.45,1.04,-0.68,0.39,6.34,-7.47,0.27,-0.03
1558.59,1.05,-0.7,0.44,6.35,-7.47,0.27,-0.03
1558.73,1.04,-0.71,0.51,6.35,-7.45,0.28,-0.03
1558.86,1.03,-0.7,0.53,6.34,-7.42,0.29,-0.03
1559.0,1.07,-0.66,0.46,6.33,-7.4,0.29,-0.03
1559.14,1.13,-0.59,0.37,6.34,-7.4,0.28,-0.03
1559.28,1.14,-0.54,0.31,6.34,-7.4,0.27,-0.03
1559.41,1.12,-0.55,0.27,6.35,-7.41,0.27,-0.03
1559.55,1.13,-0.62,0.25,6.34,-7.42,0.26,-0.03
1559.69,1.12,-0.67,0.27,6.33,-7.42,0.26,-0.03
1559.83,1.05,-0.66,0.33,6.33,-7.42,0.25,-0.03
1559.96,0.96,-0.65,0.38,6.34,-7.45,0.26,-0.03
1560.1,0.94,-0.65,0.42,6.35,-7.47,0.27,-0.03
1560.24,0.99,-0.67,0.45,6.36,-7.47,0.27,-0.03
1560.38,1.04,-0.7,0.46,6.36,-7.45,0.27,-0.03
1560.51,0.53,-0.95,2.24,6.38,-7.42,0.29,-0.03
1560.65,0.98,1.01,-0.73,6.49,-7.62,0.22,-0.03
1560.79,-0.86,6.16,-9.24,6.87,-7.74,0.18,-0.03
1560.93,-7.84,10.15,-14.08,7.51,-7.1,0.48,-0.02
1561.06,-10.76,4.48,-20.91,8.05,-6.27,0.86,-0.01
1561.2,-7.12,-15.95,-23.57,8.15,-5.76,0.94,-0.01
1561.34,-0.58,-35.09,-10.15,7.81,-5.53,0.69,-0.01
1561.47,9.17,-37.95,11.05,7.18,-5.95,0.33,-0.01
1561.61,15.39,-26.92,26.13,6.5,-7.08,0.14,-0.01
1561.75,22.28,-12.56,37.95,5.88,-8.13,0.12,-0.01
1561.89,37.13,-5.09,43.71,5.18,-8.58,0.24,-0.01
1562.03,44.52,0.89,30.8,4.48,-8.58,0.59,-0.01
1562.16,36.98,7.04,20.55,4.01,-8.59,1.27,-0.01
1562.3,21.12,8.14,24.82,3.72,-8.84,1.96,-0.01
1562.44,5.77,6.58,26.28,3.33,-8.95,2.23,-0.01
1562.57,-1.45,5.26,17.12,2.9,-8.91,2.22,-0.01
1562.71,-1.93,3.05,7.99,2.75,-9.08,2.23,-0.01
1562.85,1.19,1.03,4.48,2.63,-9.37,2.27,-0.01
1562.99,6.33,2.01,4.13,2.18,-9.66,2.38,-0.01
1563.12,9.8,1.56,5.42,1.59,-9.84,2.38,-0.02
1563.26,7.24,-0.91,-1.79,1.05,-9.68,2.13,-0.02
1563.4,1.7,-2.1,-12.97,0.53,-9.54,1.91,-0.02
1563.54,-2.02,-0.24,-12.65,0.33,-9.8,1.89,-0.02
1563.67,-5.37,4.89,-3.48,0.74,-10.34,1.97,-0.02
1563.81,-10.72,3.19,4.84,1.35,-10.88,1.91,-0.02
1563.95,-16.77,-4.55,10.07,1.47,-10.89,1.55,-0.02
1564.09,-17.04,-5.01,9.75,1.16,-10.46,1.17,-0.01
1564.22,-8.2,-0.73,5.45,0.82,-10.09,0.99,-0.02
1564.36,2.14,1.03,1.55,0.65,-9.79,0.97,-0.01
1564.5,6.68,-1.68,-0.71,0.61,-9.57,1.15,-0.01
1564.64,4.89,-6.29,-3.39,0.61,-9.51,1.55,-0.01
1564.77,3.45,-5.8,-3.23,0.54,-9.49,1.85,-0.02
1564.91,5.86,-3.58,6.8,0.32,-9.35,1.88,-0.03
1565.05,4.87,-4.61,16.28,-0.09,-9.26,1.76,-0.03
1565.19,1.58,-5.19,16.02,-0.45,-9.31,1.62,-0.03
1565.32,1.67,-2.83,10.68,-0.64,-9.38,1.51,-0.03
1565.46,2.99,0.17,5.36,-0.74,-9.49,1.46,-0.03
1565.6,3.46,1.37,2.78,-0.82,-9.56,1.41,-0.03
1565.73,2.72,1.4,1.76,-0.88,-9.56,1.37,-0.03
1565.87,0.95,1.21,1.13,-0.82,-9.59,1.34,-0.03
1566.01,-0.9,0.51,1.09,-0.72,-9.62,1.29,-0.03
1566.15,-2.24,-0.78,1.07,-0.64,-9.68,1.22,-0.03
1566.29,-3.3,-1.79,0.11,-0.64,-9.78,1.12,-0.03
1566.42,-4.7,-4.01,-1.63,-0.79,-9.9,0.98,-0.03
1566.56,-6.02,-6.69,-1.98,-0.84,-9.95,0.95,-0.02
1566.7,-5.95,-3.79,-0.1,-0.74,-9.78,1.04,-0.02
1566.83,-2.59,3.21,-2.06,-0.59,-9.69,1.05,-0.02
1566.97,9.7,9.34,-11.75,-0.38,-9.58,1.1,-0.02
1567.11,22.69,11.93,-17.99,0.09,-9.06,1.59,-0.03
1567.25,19.16,11.69,-12.12,0.77,-8.68,2.33,-0.03
1567.39,4.86,12.63,-0.81,1.28,-8.93,2.77,-0.03
1567.52,-11.84,10.51,9.65,1.43,-9.23,2.78,-0.03
1567.66,-27.31,6.89,17.72,1.3,-9.12,2.49,-0.03
1567.8,-32.77,15.52,21.72,1.13,-9.08,2.04,-0.03
1567.94,-28.15,35.23,31.99,0.8,-9.31,1.65,-0.02
1568.07,-22.53,50.42,50.14,-0.12,-9.7,1.35,-0.02
1568.21,-24.66,65.33,47.72,-1.26,-10.04,1.0,-0.02
1568.35,-27.37,91.94,21.73,-1.69,-9.95,0.42,-0.02
1568.48,-14.66,115.22,3.74,-1.22,-9.57,-0.33,-0.02
1568.62,10.4,128.93,-0.58,-0.5,-9.5,-0.65,-0.02
1568.76,25.6,142.89,4.99,-0.16,-9.69,-0.61,-0.02
1568.9,33.1,147.73,26.13,-0.59,-9.6,-0.9,-0.02
1569.03,40.85,135.28,41.07,-1.53,-9.31,-1.08,-0.02
1569.17,35.46,109.85,32.82,-2.16,-9.35,-0.78,-0.02
1569.31,27.24,76.27,15.57,-2.09,-9.47,-0.38,-0.02
1569.45,25.77,38.52,5.56,-1.7,-9.46,0.03,-0.02
1569.58,20.89,7.31,5.66,-1.52,-9.52,0.41,-0.02
1569.72,13.14,-7.93,8.15,-1.62,-9.59,0.67,-0.02
1569.86,7.56,-11.49,8.55,-1.8,-9.56,0.77,-0.02
1570.0,4.69,-10.8,6.28,-1.95,-9.49,0.8,-0.02
1570.13,3.92,-8.46,2.0,-2.09,-9.46,0.88,-0.02
1570.27,4.01,-4.8,-0.03,-2.27,-9.42,1.03,-0.02
1570.41,3.42,-1.16,1.92,-2.46,-9.35,1.24,-0.02
1570.55,2.55,0.27,3.96,-2.66,-9.31,1.4,-0.02
1570.68,2.19,-1.22,3.87,-2.85,-9.27,1.44,-0.02
1570.82,2.67,-4.01,3.34,-2.97,-9.25,1.48,-0.02
1570.96,3.82,-5.63,2.89,-3.05,-9.31,1.55,-0.02
1571.1,3.8,-5.45,1.9,-3.09,-9.36,1.61,-0.02
1571.23,1.77,-4.76,1.34,-3.09,-9.33,1.64,-0.02
1571.37,-0.44,-4.06,0.96,-3.07,-9.24,1.64,-0.02
1571.51,-2.14,-4.35,-0.74,-3.01,-9.14,1.71,-0.02
1571.65,-2.62,-7.49,-0.44,-2.98,-9.13,1.8,-0.02
1571.78,-3.36,-13.72,3.96,-3.05,-9.23,1.79,-0.02
1571.92,-11.71,-30.84,8.18,-3.16,-9.28,1.65,-0.02
1572.06,-23.25,-56.66,7.71,-3.25,-9.19,1.41,-0.02
1572.2,-30.29,-68.91,6.02,-3.31,-9.09,1.16,-0.02
1572.33,-34.07,-59.7,12.53,-3.51,-8.97,1.02,-0.02
1572.47,-32.72,-37.83,27.64,-4.14,-8.66,0.83,-0.02
1572.61,-35.71,-16.99,43.24,-5.1,-8.27,0.48,-0.02
1572.75,-46.9,-12.14,42.31,-5.95,-7.76,0.03,-0.02
1572.88,-54.07,-33.71,16.04,-6.67,-6.91,-0.65,-0.02
1573.02,-60.17,-64.88,-4.95,-7.44,-6.12,-1.12,-0.02
1573.16,-72.38,-64.24,4.55,-8.07,-5.55,-0.96,-0.02
1573.3,-78.15,-18.57,20.56,-8.5,-4.64,-1.02,-0.02
1573.44,-66.32,44.7,21.92,-8.55,-3.37,-2.09,-0.02
1573.57,-45.5,82.81,17.42,-7.85,-2.32,-3.85,-0.02
1573.71,-25.0,69.59,14.08,-6.77,-1.68,-5.45,-0.02
1573.85,-8.0,21.54,8.28,-6.15,-1.39,-6.29,-0.02
1573.98,5.14,-34.29,-8.93,-6.37,-1.45,-6.16,-0.02
1574.12,10.53,-87.46,-29.64,-7.12,-1.91,-5.06,-0.02
1574.26,2.27,-119.72,-41.21,-7.84,-2.66,-3.14,-0.02
1574.4,-12.86,-115.79,-50.87,-8.23,-3.59,-0.95,-0.02
1574.54,-25.87,-82.61,-56.88,-8.4,-4.6,0.96,-0.02
1574.67,-47.45,-25.08,-59.9,-8.3,-5.18,1.8,-0.02
1574.81,-58.61,33.01,-61.59,-7.55,-5.34,1.06,-0.02
1574.95,-43.78,51.77,-45.41,-6.63,-5.74,-0.36,-0.02
1575.09,-35.38,39.97,-18.49,-6.04,-5.9,-1.59,-0.02
1575.22,-26.75,21.37,0.39,-5.85,-5.94,-2.11,-0.02
1575.36,-11.17,2.73,8.2,-6.08,-6.39,-1.95,-0.02
1575.5,9.79,-8.12,1.62,-6.25,-6.79,-1.71,-0.02
1575.64,29.27,-7.72,-8.23,-6.22,-7.19,-1.58,-0.02
1575.77,31.26,-5.18,-11.41,-6.15,-7.07,-1.6,-0.02
1575.91,27.35,-6.51,-8.98,-6.13,-6.88,-1.55,-0.02
1576.05,17.86,-5.82,-0.41,-6.09,-6.99,-1.3,-0.02
1576.19,15.59,-7.72,7.54,-5.97,-7.24,-0.9,-0.02
1576.32,18.86,-10.35,13.27,-5.91,-7.85,-0.39,-0.02
1576.46,19.34,-11.16,11.0,-5.91,-8.11,-0.16,-0.02
1576.6,19.03,-10.21,2.8,-6.06,-8.14,-0.2,-0.02
1576.74,12.34,-4.8,-2.7,-6.2,-7.74,-0.37,-0.02
1576.87,5.98,0.76,-7.43,-6.19,-7.21,-0.51,-0.02
1577.01,-0.4,5.58,-6.01,-6.03,-7.11,-0.55,-0.02
1577.15,-3.68,4.09,0.05,-5.72,-7.24,-0.52,-0.02
1577.29,-18.11,-16.1,8.48,-5.55,-7.42,-0.4,-0.02
1577.42,-43.73,-47.7,18.21,-5.88,-6.9,-0.21,-0.02
1577.56,-48.3,-57.28,18.71,-6.77,-6.1,0.1,-0.02
1577.7,-32.77,-40.94,10.99,-7.47,-6.03,0.4,-0.02
1577.84,-14.85,-21.26,4.22,-7.56,-6.39,0.64,-0.02
1577.97,-2.25,-6.98,0.54,-7.39,-6.66,0.81,-0.02
1578.11,3.09,0.12,-1.07,-7.2,-6.76,0.87,-0.02
1578.25,3.69,2.14,-1.0,-7.04,-6.82,0.83,-0.02
1578.39,2.78,1.81,-0.2,-6.99,-6.84,0.77,-0.02
1578.52,1.93,0.6,0.03,-6.97,-6.83,0.73,-0.02
1578.66,1.31,-0.26,-0.53,-6.91,-6.84,0.7,-0.02
1578.8,0.83,-0.66,-1.44,-6.87,-6.85,0.69,-0.02
1578.94,0.67,-0.61,-2.15,-6.85,-6.86,0.71,-0.02
1579.07,0.63,-0.11,-1.33,-6.81,-6.86,0.73,-0.02
1579.21,0.45,-0.03,-0.04,-6.81,-6.83,0.7,-0.02
1579.35,0.92,-0.34,-1.63,-6.81,-6.83,0.66,-0.02
1579.49,1.21,-0.28,-3.81,-6.69,-7.02,0.64,-0.02
1579.62,-0.24,-0.6,-2.42,-6.48,-7.32,0.61,-0.02
1579.76,-1.39,-1.28,0.07,-6.34,-7.46,0.59,-0.02
1579.9,-0.46,-1.69,0.78,-6.34,-7.45,0.62,-0.02
1580.04,2.39,-0.81,-1.3,-6.44,-7.38,0.67,-0.02
1580.17,7.02,5.01,-6.67,-6.65,-7.24,0.7,-0.02
1580.31,15.52,20.81,-12.49,-6.86,-7.11,0.75,-0.02
1580.45,29.95,46.52,-16.41,-6.76,-6.99,0.76,-0.02
1580.58,47.83,77.24,-20.79,-6.05,-7.14,0.63,-0.02
1580.72,57.75,96.08,-24.53,-4.81,-7.68,0.5,-0.02
1580.86,48.32,78.87,-23.63,-3.89,-8.26,0.64,-0.02
1581.0,27.95,35.21,-23.9,-3.88,-8.77,1.15,-0.02
1581.14,12.21,-1.46,-26.19,-4.13,-9.14,1.72,-0.02
1581.27,2.5,-17.98,-22.92,-3.98,-9.26,2.14,-0.02
1581.41,-5.0,-19.9,-17.54,-3.6,-9.58,2.34,-0.02
1581.55,-7.88,-17.13,-18.29,-3.22,-10.12,2.25,-0.02
1581.69,-6.84,-17.03,-21.77,-2.65,-10.07,1.89,-0.02
1581.82,-3.34,-17.03,-21.21,-1.94,-9.4,1.47,-0.02
1581.96,2.23,-12.0,-20.5,-1.39,-8.81,1.4,-0.01
1582.1,2.58,-5.14,-20.34,-1.13,-8.67,1.55,-0.02
1582.23,-2.58,-2.46,-18.85,-0.98,-8.9,1.6,-0.02
1582.37,-6.28,-2.26,-30.11,-0.56,-9.2,1.45,-0.02
1582.51,-6.7,2.3,-59.59,0.51,-9.3,1.24,-0.02
1582.65,-6.04,7.97,-75.69,2.22,-9.25,0.99,-0.03
1582.79,-5.1,9.18,-64.68,3.75,-9.17,0.69,-0.03
1582.92,-3.42,9.39,-54.02,4.64,-8.99,0.47,-0.03
1583.06,-1.73,9.21,-48.62,5.15,-8.68,0.4,-0.03
1583.2,-0.86,8.48,-42.69,5.5,-8.28,0.4,-0.03
1583.33,-0.73,8.87,-39.34,5.87,-7.82,0.43,-0.03
1583.47,-0.69,7.13,-28.59,6.27,-7.36,0.53,-0.03
1583.61,-0.34,2.92,-12.56,6.57,-7.06,0.61,-0.03
1583.75,0.22,-0.42,-2.01,6.69,-6.99,0.6,-0.03
1583.89,0.94,-1.54,1.33,6.66,-7.06,0.53,-0.02
1584.02,1.71,-1.0,-0.35,6.61,-7.18,0.47,-0.02
1584.16,1.94,-0.46,-1.83,6.55,-7.27,0.44,-0.02
1584.3,1.5,-0.47,-0.94,6.48,-7.33,0.42,-0.02
1584.44,0.98,-0.63,0.5,6.45,-7.36,0.39,-0.02
1584.57,0.75,-0.66,1.08,6.44,-7.38,0.38,-0.02
1584.71,0.74,-0.62,1.01,6.45,-7.38,0.4,-0.02
1584.85,0.81,-0.62,0.78,6.47,-7.39,0.41,-0.02
1584.98,0.89,-0.63,0.63,6.49,-7.38,0.4,-0.02
1585.12,0.98,-0.64,0.56,6.5,-7.36,0.38,-0.02
1585.26,1.04,-0.63,0.52,6.49,-7.33,0.38,-0.02
1585.4,1.06,-0.62,0.49,6.47,-7.32,0.39,-0.02
1585.53,1.06,-0.67,0.47,6.47,-7.33,0.39,-0.02
1585.67,1.09,-0.75,0.46,6.48,-7.34,0.41,-0.02
1585.81,1.12,-0.77,0.47,6.48,-7.35,0.41,-0.02
1585.95,1.13,-0.73,0.48,6.47,-7.36,0.4,-0.02
1586.08,1.11,-0.67,0.43,6.45,-7.37,0.39,-0.02
1586.22,1.12,-0.62,0.39,6.43,-7.38,0.39,-0.02
1586.36,1.13,-0.58,0.4,6.43,-7.38,0.39,-0.02
1586.5,1.09,-0.56,0.44,6.43,-7.37,0.39,-0.02
1586.63,1.02,-0.57,0.45,6.44,-7.36,0.41,-0.02
1586.77,0.99,-0.59,0.45,6.45,-7.35,0.42,-0.02
1586.91,1.0,-0.59,0.42,6.47,-7.35,0.42,-0.02
1587.05,1.07,-0.58,0.39,6.48,-7.34,0.4,-0.02
1587.18,1.17,-0.61,0.36,6.49,-7.33,0.38,-0.02
1587.32,1.21,-0.66,0.35,6.49,-7.33,0.39,-0.02
1587.46,1.18,-0.71,0.34,6.47,-7.32,0.4,-0.02
1587.6,1.13,-0.7,0.34,6.45,-7.31,0.39,-0.02
1587.73,1.08,-0.66,0.35,6.45,-7.31,0.38,-0.02
1587.87,1.03,-0.64,0.35,6.45,-7.33,0.4,-0.02
1588.01,0.99,-0.65,0.37,6.45,-7.35,0.42,-0.02
1588.15,0.99,-0.65,0.4,6.45,-7.35,0.41,-0.02
1588.28,1.02,-0.65,0.4,6.45,-7.33,0.38,-0.02
1588.42,1.04,-0.63,0.4,6.45,-7.33,0.38,-0.02
1588.56,1.06,-0.62,0.44,6.46,-7.34,0.4,-0.02
1588.69,1.06,-0.62,0.46,6.47,-7.34,0.4,-0.02
1588.83,1.08,-0.61,0.43,6.48,-7.34,0.4,-0.02
1588.97,1.13,-0.56,0.39,6.48,-7.35,0.39,-0.02
1589.11,1.16,-0.51,0.36,6.46,-7.36,0.39,-0.02
1589.24,1.16,-0.54,0.35,6.44,-7.37,0.39,-0.02
1589.38,1.14,-0.6,0.36,6.44,-7.36,0.38,-0.02
1589.52,1.11,-0.66,0.41,6.45,-7.35,0.39,-0.02
1589.66,1.06,-0.69,0.46,6.47,-7.35,0.4,-0.02
1589.79,1.03,-0.68,0.46,6.47,-7.37,0.39,-0.02
1589.93,1.04,-0.67,0.43,6.48,-7.37,0.4,-0.02
1590.07,1.07,-0.69,0.41,6.47,-7.36,0.41,-0.02
1590.21,1.06,-0.7,0.42,6.45,-7.36,0.42,-0.02
1590.34,1.04,-0.69,0.43,6.44,-7.35,0.4,-0.02
1590.48,1.02,-0.68,0.41,6.45,-7.35,0.38,-0.02
1590.62,1.05,-0.66,0.39,6.46,-7.35,0.37,-0.02
1590.76,1.11,-0.64,0.38,6.47,-7.36,0.4,-0.02
1590.89,1.11,-0.65,0.4,6.47,-7.36,0.41,-0.02
1591.03,1.06,-0.67,0.46,6.48,-7.36,0.42,-0.02
1591.17,1.03,-0.67,0.53,6.49,-7.36,0.43,-0.02
1591.31,1.06,-0.65,0.54,6.49,-7.36,0.43,-0.02
1591.44,1.1,-0.66,0.5,6.48,-7.37,0.43,-0.02
1591.58,1.14,-0.67,0.49,6.46,-7.36,0.43,-0.02
1591.72,1.16,-0.66,0.45,6.45,-7.35,0.41,-0.02
1591.86,1.14,-0.63,0.41,6.45,-7.34,0.39,-0.02
1591.99,1.12,-0.61,0.41,6.45,-7.35,0.38,-0.02
1592.13,1.13,-0.62,0.42,6.46,-7.36,0.37,-0.02
1592.27,1.17,-0.62,0.46,6.47,-7.36,0.39,-0.02
1592.41,1.15,-0.62,0.49,6.48,-7.35,0.41,-0.02
1592.54,1.07,-0.64,0.48,6.49,-7.35,0.4,-0.02
1592.68,1.02,-0.66,0.43,6.5,-7.34,0.37,-0.02
1592.82,1.01,-0.68,0.38,6.5,-7.34,0.36,-0.02
1592.96,1.03,-0.71,0.33,6.48,-7.33,0.37,-0.02
