Time[s],RateRoll[°/s],RatePitch[°/s],RateYaw[°/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2]
277.11,-0.08,0.06,-0.02,-8.62,1.69,-4.39
277.23,-0.08,0.07,-0.01,-8.62,1.69,-4.39
277.34,-0.07,0.08,-0.01,-8.62,1.69,-4.39
277.46,-0.07,0.07,-0.01,-8.62,1.69,-4.39
277.57,-0.07,0.05,-0.01,-8.62,1.68,-4.39
277.69,-0.09,0.05,-0.05,-8.62,1.68,-4.4
277.81,-0.1,0.05,-0.08,-8.62,1.68,-4.4
277.92,-0.1,0.03,-0.07,-8.62,1.68,-4.39
278.04,-0.09,0.02,-0.04,-8.62,1.68,-4.39
278.16,-0.08,0.02,-0.02,-8.62,1.68,-4.39
278.27,-0.08,0.02,-0.0,-8.62,1.68,-4.39
278.39,-0.08,0.02,-0.0,-8.62,1.68,-4.39
278.5,-0.08,0.03,0.0,-8.63,1.68,-4.39
278.62,-0.09,0.04,0.01,-8.62,1.68,-4.39
278.73,-0.09,0.05,0.01,-8.62,1.68,-4.39
278.85,-0.09,0.06,-0.01,-8.62,1.68,-4.39
278.97,-0.08,0.06,-0.02,-8.62,1.68,-4.39
279.08,-0.08,0.06,-0.04,-8.62,1.68,-4.39
279.2,-0.08,0.06,-0.05,-8.62,1.68,-4.39
279.31,-0.09,0.06,-0.06,-8.62,1.69,-4.38
279.43,-0.09,0.06,-0.05,-8.62,1.69,-4.38
279.55,-0.09,0.06,-0.03,-8.63,1.69,-4.38
279.66,-0.08,0.06,-0.01,-8.63,1.69,-4.39
279.78,-0.08,0.07,0.0,-8.63,1.69,-4.39
279.89,-0.07,0.08,0.01,-8.62,1.69,-4.39
280.01,-0.06,0.07,0.01,-8.62,1.69,-4.39
280.13,-0.06,0.07,0.0,-8.62,1.68,-4.39
280.24,-0.07,0.06,-0.01,-8.62,1.68,-4.39
280.36,-0.07,0.05,-0.02,-8.62,1.68,-4.39
280.47,-0.08,0.03,-0.02,-8.62,1.68,-4.39
280.59,-0.08,0.02,-0.02,-8.62,1.67,-4.4
280.71,-0.08,0.04,-0.02,-8.62,1.67,-4.4
280.82,-0.08,0.05,-0.02,-8.62,1.67,-4.4
280.94,-0.07,0.05,-0.0,-8.62,1.67,-4.4
281.05,-0.07,0.05,-0.0,-8.62,1.67,-4.4
281.17,-0.08,0.05,-0.02,-8.62,1.68,-4.4
281.29,-0.09,0.05,-0.04,-8.63,1.69,-4.4
281.4,-0.09,0.05,-0.04,-8.63,1.69,-4.4
281.52,-0.09,0.04,-0.02,-8.63,1.68,-4.4
281.63,-0.08,0.04,-0.0,-8.63,1.68,-4.4
281.75,-0.08,0.04,-0.0,-8.62,1.68,-4.4
281.87,-0.08,0.04,-0.01,-8.62,1.68,-4.4
281.98,-0.09,0.05,-0.02,-8.62,1.68,-4.4
282.1,-0.09,0.04,-0.02,-8.62,1.68,-4.4
282.21,-0.08,0.04,-0.01,-8.62,1.68,-4.4
282.33,-0.08,0.04,-0.02,-8.62,1.68,-4.4
282.45,-0.08,0.05,-0.02,-8.62,1.68,-4.4
282.56,-0.08,0.05,-0.02,-8.62,1.68,-4.4
282.68,-0.08,0.06,-0.02,-8.62,1.68,-4.4
282.79,-0.07,0.06,-0.02,-8.62,1.68,-4.4
282.91,-0.06,0.06,-0.01,-8.62,1.68,-4.4
283.03,-0.06,0.06,-0.01,-8.62,1.68,-4.4
283.14,-0.07,0.05,-0.01,-8.62,1.68,-4.4
283.26,-0.08,0.04,-0.01,-8.62,1.68,-4.39
283.37,-0.07,0.03,-0.01,-8.62,1.68,-4.39
283.49,-0.07,0.04,-0.02,-8.62,1.68,-4.39
283.61,-0.07,0.05,-0.02,-8.62,1.68,-4.4
283.72,-0.07,0.06,-0.01,-8.62,1.68,-4.4
283.84,-0.06,0.06,-0.02,-8.62,1.68,-4.4
283.95,-0.06,0.05,-0.02,-8.62,1.68,-4.4
284.07,-0.07,0.04,-0.02,-8.62,1.68,-4.4
284.19,-0.07,0.04,-0.01,-8.62,1.68,-4.4
284.3,-0.07,0.04,-0.02,-8.62,1.68,-4.4
284.42,-0.07,0.06,-0.02,-8.62,1.68,-4.4
284.53,-0.07,0.07,0.01,-8.62,1.68,-4.4
284.65,-0.07,0.06,0.04,-8.62,1.68,-4.4
284.77,-0.06,0.06,0.05,-8.62,1.68,-4.4
284.88,-0.07,0.05,0.02,-8.62,1.68,-4.4
285.0,-0.08,0.04,0.0,-8.62,1.68,-4.4
285.11,-0.08,0.04,-0.02,-8.62,1.68,-4.4
285.23,-0.08,0.03,-0.03,-8.62,1.68,-4.4
285.35,-0.07,0.03,-0.05,-8.62,1.68,-4.4
285.46,-0.07,0.04,-0.05,-8.62,1.68,-4.4
285.58,-0.07,0.06,-0.04,-8.62,1.68,-4.4
285.69,-0.07,0.06,-0.03,-8.62,1.68,-4.4
285.81,-0.08,0.06,-0.02,-8.62,1.68,-4.4
285.92,-0.08,0.05,-0.01,-8.63,1.68,-4.4
286.04,-0.09,0.05,-0.01,-8.63,1.68,-4.4
286.16,-0.09,0.05,-0.02,-8.63,1.67,-4.41
286.27,-0.1,0.05,-0.02,-8.63,1.67,-4.41
286.39,-0.1,0.05,-0.01,-8.63,1.68,-4.41
286.51,-0.09,0.05,-0.01,-8.63,1.68,-4.41
286.62,-0.08,0.05,-0.0,-8.63,1.68,-4.4
286.74,-0.07,0.05,-0.01,-8.62,1.68,-4.4
286.85,-0.07,0.05,-0.0,-8.62,1.68,-4.4
286.97,-0.06,0.04,0.0,-8.62,1.68,-4.41
287.08,-0.06,0.04,-0.0,-8.62,1.68,-4.41
287.2,-0.07,0.04,-0.02,-8.62,1.68,-4.41
287.32,-0.07,0.04,-0.02,-8.62,1.68,-4.41
287.43,-0.08,0.04,-0.01,-8.62,1.68,-4.41
287.55,-0.08,0.04,0.01,-8.62,1.68,-4.41
287.67,-0.07,0.04,0.02,-8.62,1.68,-4.41
287.78,-0.07,0.03,0.02,-8.62,1.68,-4.41
287.9,-0.06,0.03,0.02,-8.62,1.68,-4.41
288.01,-0.06,0.04,0.03,-8.62,1.68,-4.41
288.13,-0.07,0.04,0.05,-8.62,1.68,-4.41
288.24,-0.08,0.04,0.06,-8.61,1.68,-4.41
288.36,-0.08,0.04,0.05,-8.61,1.67,-4.41
288.48,-0.08,0.04,0.02,-8.61,1.67,-4.41
288.59,-0.08,0.03,0.01,-8.62,1.67,-4.41
288.71,-0.08,0.03,-0.01,-8.62,1.67,-4.41
288.82,-0.07,0.04,-0.03,-8.62,1.67,-4.41
288.94,-0.07,0.05,-0.04,-8.62,1.67,-4.41
289.05,-0.07,0.05,-0.02,-8.62,1.67,-4.4
289.17,-0.07,0.06,-0.01,-8.62,1.67,-4.4
289.29,-0.07,0.06,-0.02,-8.62,1.67,-4.4
289.4,-0.08,0.06,-0.02,-8.62,1.68,-4.41
289.52,-0.08,0.05,-0.03,-8.62,1.68,-4.41
289.64,-0.08,0.04,-0.03,-8.62,1.68,-4.42
289.75,-0.08,0.03,-0.02,-8.62,1.68,-4.42
289.87,-0.08,0.03,-0.03,-8.62,1.68,-4.42
289.98,-0.09,0.03,-0.02,-8.62,1.67,-4.41
290.1,-0.08,0.03,-0.01,-8.62,1.67,-4.41
290.22,-0.08,0.03,0.01,-8.62,1.67,-4.41
290.33,-0.08,0.02,0.01,-8.62,1.67,-4.41
290.45,-0.08,0.03,0.01,-8.62,1.67,-4.41
290.56,-0.08,0.03,0.01,-8.62,1.67,-4.41
290.68,-0.08,0.03,0.01,-8.62,1.67,-4.41
290.8,-0.07,0.02,0.01,-8.62,1.67,-4.41
290.91,-0.07,0.02,0.0,-8.62,1.67,-4.4
291.03,-0.07,0.02,-0.01,-8.62,1.67,-4.4
291.14,-0.07,0.03,-0.02,-8.62,1.67,-4.4
291.26,-0.07,0.04,-0.02,-8.62,1.67,-4.41
291.38,-0.08,0.05,-0.02,-8.62,1.67,-4.41
291.49,-0.08,0.06,-0.03,-8.62,1.67,-4.4
291.61,-0.08,0.06,-0.03,-8.62,1.67,-4.4
291.72,-0.09,0.05,-0.03,-8.62,1.67,-4.41
291.84,-0.08,0.04,-0.04,-8.62,1.67,-4.41
291.95,-0.07,0.04,-0.03,-8.63,1.67,-4.42
292.07,-0.06,0.06,-0.03,-8.63,1.68,-4.42
292.19,-0.06,0.07,-0.04,-8.63,1.68,-4.42
292.3,-0.06,0.06,-0.04,-8.63,1.68,-4.42
292.42,-0.06,-0.01,-0.01,-8.63,1.67,-4.41
292.54,-0.06,-0.1,0.02,-8.63,1.67,-4.41
292.65,-0.05,-0.11,0.05,-8.63,1.67,-4.41
292.77,-0.07,-0.03,0.02,-8.63,1.67,-4.41
292.88,-0.09,0.03,-0.03,-8.62,1.67,-4.42
293.0,-0.09,0.03,-0.04,-8.62,1.67,-4.42
293.11,-0.09,0.03,-0.03,-8.62,1.67,-4.42
293.23,-0.08,0.04,-0.03,-8.62,1.68,-4.42
293.35,-0.07,0.04,0.0,-8.62,1.67,-4.42
293.46,-0.07,0.03,0.03,-8.62,1.67,-4.41
293.58,-0.08,0.03,0.0,-8.62,1.67,-4.41
293.69,-0.09,0.06,-0.04,-8.62,1.67,-4.41
293.81,-0.1,0.07,-0.07,-8.62,1.67,-4.41
293.93,-0.1,0.07,-0.06,-8.62,1.67,-4.41
294.04,-0.09,0.06,-0.03,-8.61,1.66,-4.41
294.16,-0.08,0.05,-0.04,-8.61,1.66,-4.41
294.27,-0.08,0.06,-0.04,-8.61,1.67,-4.41
294.39,-0.07,0.06,-0.02,-8.61,1.67,-4.41
294.51,-0.07,0.05,-0.01,-8.61,1.67,-4.41
294.62,-0.06,0.04,0.02,-8.61,1.67,-4.4
294.74,-0.06,0.07,0.03,-8.61,1.67,-4.4
294.85,-0.07,0.09,-0.0,-8.62,1.66,-4.41
294.97,-0.07,0.07,-0.02,-8.62,1.67,-4.42
295.09,-0.08,0.05,-0.05,-8.62,1.67,-4.42
295.2,-0.09,0.06,-0.13,-8.62,1.67,-4.42
295.32,-0.1,0.08,-0.18,-8.63,1.66,-4.42
295.43,-0.11,0.06,-0.18,-8.63,1.67,-4.42
295.55,-0.13,0.04,-0.18,-8.62,1.67,-4.42
295.67,-0.12,0.03,-0.15,-8.62,1.67,-4.42
295.78,-0.1,0.02,-0.07,-8.62,1.67,-4.41
295.9,-0.07,0.02,-0.02,-8.62,1.66,-4.41
296.01,-0.05,0.02,-0.01,-8.62,1.66,-4.41
296.13,-0.05,0.03,-0.0,-8.62,1.67,-4.41
296.25,-0.06,0.05,-0.02,-8.62,1.67,-4.42
296.36,-0.06,0.04,-0.03,-8.62,1.67,-4.42
296.48,-0.07,0.04,-0.04,-8.62,1.67,-4.43
296.59,-0.09,0.05,-0.06,-8.61,1.67,-4.42
296.71,-0.11,0.05,-0.12,-8.61,1.67,-4.42
296.83,-0.13,0.05,-0.2,-8.62,1.67,-4.41
296.94,-0.14,0.06,-0.27,-8.62,1.67,-4.41
297.06,-0.15,0.06,-0.27,-8.62,1.67,-4.41
297.17,-0.13,0.05,-0.2,-8.62,1.67,-4.4
297.29,-0.1,0.04,-0.11,-8.62,1.67,-4.4
297.41,-0.08,0.05,-0.08,-8.63,1.67,-4.4
297.52,-0.07,0.06,-0.07,-8.63,1.67,-4.41
297.64,-0.06,0.05,-0.04,-8.63,1.67,-4.41
297.75,-0.07,0.04,-0.01,-8.62,1.67,-4.42
297.87,-0.09,0.04,-0.01,-8.62,1.67,-4.42
297.99,-0.1,0.04,-0.03,-8.62,1.67,-4.42
298.1,-0.1,0.04,-0.03,-8.62,1.67,-4.41
298.22,-0.08,0.05,-0.01,-8.62,1.68,-4.41
298.33,-0.07,0.05,-0.01,-8.61,1.68,-4.41
298.45,-0.06,0.04,0.0,-8.61,1.67,-4.41
298.57,-0.05,0.02,0.02,-8.61,1.67,-4.41
298.68,-0.05,0.02,0.01,-8.62,1.67,-4.41
298.8,-0.06,0.05,-0.04,-8.62,1.66,-4.41
298.91,-0.08,0.08,-0.13,-8.62,1.66,-4.41
299.03,-0.11,0.09,-0.2,-8.62,1.66,-4.41
299.15,-0.09,0.07,-0.13,-8.62,1.67,-4.41
299.26,-0.05,0.04,-0.02,-8.62,1.67,-4.41
299.38,-0.03,0.02,0.04,-8.62,1.67,-4.42
299.49,-0.03,0.02,0.03,-8.62,1.67,-4.42
299.61,-0.04,0.02,-0.0,-8.62,1.67,-4.43
299.73,-0.05,0.01,-0.02,-8.62,1.67,-4.42
299.84,-0.06,0.02,-0.02,-8.62,1.67,-4.42
299.96,-0.06,0.04,-0.02,-8.62,1.67,-4.42
300.07,-0.06,0.05,-0.01,-8.62,1.67,-4.42
300.19,-0.07,0.03,-0.01,-8.62,1.67,-4.42
300.31,-0.07,0.01,-0.03,-8.62,1.67,-4.42
300.42,-0.09,-0.01,-0.06,-8.62,1.67,-4.42
300.54,-0.09,0.0,-0.09,-8.62,1.67,-4.42
300.65,-0.08,0.02,-0.06,-8.62,1.67,-4.42
300.77,-0.06,0.01,-0.02,-8.62,1.66,-4.43
300.89,-0.04,0.0,0.01,-8.62,1.66,-4.43
301.0,-0.03,0.02,0.03,-8.62,1.66,-4.43
301.12,-0.04,0.05,0.02,-8.62,1.66,-4.43
301.23,-0.05,0.06,-0.01,-8.62,1.66,-4.42
301.35,-0.07,0.04,-0.03,-8.62,1.66,-4.42
301.47,-0.08,0.02,-0.04,-8.61,1.66,-4.42
301.58,-0.07,0.03,-0.0,-8.62,1.66,-4.41
301.7,-0.07,0.03,0.02,-8.62,1.66,-4.41
301.81,-0.07,0.03,-0.0,-8.63,1.66,-4.41
301.93,-0.08,0.02,-0.02,-8.63,1.66,-4.41
302.05,-0.08,0.03,-0.03,-8.62,1.66,-4.41
302.16,-0.08,0.04,-0.03,-8.62,1.67,-4.41
302.28,-0.07,0.05,-0.01,-8.62,1.67,-4.41
302.39,-0.07,0.05,-0.01,-8.61,1.67,-4.41
302.51,-0.07,0.06,-0.03,-8.61,1.67,-4.42
302.63,-0.07,0.06,-0.04,-8.61,1.67,-4.42
302.74,-0.07,0.05,-0.02,-8.62,1.67,-4.42
302.86,-0.07,0.06,0.01,-8.62,1.67,-4.42
302.97,-0.06,0.07,0.03,-8.62,1.67,-4.42
303.09,-0.07,0.06,0.01,-8.62,1.67,-4.42
303.2,-0.08,0.05,-0.03,-8.62,1.66,-4.42
303.32,-0.08,0.04,-0.04,-8.62,1.66,-4.42
303.44,-0.09,0.04,-0.04,-8.62,1.66,-4.41
303.55,-0.09,0.05,-0.04,-8.62,1.65,-4.41
303.67,-0.08,0.05,-0.03,-8.62,1.66,-4.42
303.78,-0.07,0.05,-0.02,-8.62,1.66,-4.42
303.9,-0.07,0.05,-0.01,-8.62,1.66,-4.42
304.02,-0.06,0.04,0.0,-8.61,1.67,-4.42
304.13,-0.06,0.03,0.01,-8.61,1.67,-4.42
304.25,-0.07,0.04,-0.01,-8.62,1.67,-4.42
304.36,-0.08,0.04,-0.02,-8.62,1.67,-4.42
304.48,-0.08,0.04,-0.02,-8.62,1.66,-4.43
304.6,-0.07,0.04,-0.02,-8.62,1.66,-4.42
304.71,-0.06,0.04,-0.02,-8.62,1.66,-4.41
304.83,-0.06,0.04,-0.02,-8.62,1.66,-4.41
304.95,-0.06,0.03,-0.02,-8.62,1.66,-4.4
305.06,-0.06,0.04,-0.03,-8.62,1.66,-4.41
305.18,-0.07,0.03,-0.04,-8.62,1.66,-4.41
305.29,-0.08,0.03,-0.05,-8.61,1.66,-4.42
305.41,-0.08,0.03,-0.05,-8.62,1.66,-4.42
305.52,-0.07,0.03,-0.06,-8.62,1.66,-4.42
305.64,-0.07,0.03,-0.05,-8.62,1.66,-4.42
305.76,-0.07,0.03,-0.04,-8.62,1.66,-4.42
305.87,-0.08,0.03,-0.04,-8.63,1.66,-4.42
305.99,-0.07,0.03,-0.04,-8.62,1.66,-4.41
306.11,-0.06,0.03,-0.03,-8.62,1.66,-4.41
306.22,-0.06,0.02,0.0,-8.62,1.67,-4.41
306.34,-0.06,0.03,0.02,-8.62,1.67,-4.42
306.45,-0.06,0.04,0.01,-8.62,1.67,-4.42
306.57,-0.06,0.05,0.0,-8.62,1.67,-4.42
306.68,-0.06,0.05,-0.0,-8.61,1.66,-4.42
306.8,-0.06,0.05,0.0,-8.62,1.66,-4.42
306.92,-0.05,0.05,0.0,-8.62,1.66,-4.41
307.03,-0.06,0.04,-0.0,-8.62,1.66,-4.42
307.15,-0.07,0.04,-0.0,-8.62,1.66,-4.42
307.26,-0.08,0.04,0.0,-8.62,1.66,-4.43
307.38,-0.08,0.04,-0.0,-8.62,1.66,-4.43
307.5,-0.08,0.03,-0.01,-8.62,1.66,-4.42
307.61,-0.08,0.03,-0.02,-8.62,1.66,-4.42
307.73,-0.08,0.04,-0.02,-8.62,1.66,-4.42
307.84,-0.08,0.04,-0.02,-8.61,1.66,-4.42
307.96,-0.08,0.05,-0.02,-8.62,1.66,-4.42
308.08,-0.07,0.07,-0.02,-8.62,1.66,-4.42
308.19,-0.06,0.06,0.0,-8.62,1.66,-4.43
308.31,-0.06,0.05,0.01,-8.61,1.66,-4.43
308.42,-0.06,0.05,0.01,-8.61,1.65,-4.42
308.54,-0.06,0.05,0.0,-8.61,1.65,-4.42
308.66,-0.07,0.05,-0.02,-8.62,1.65,-4.42
308.77,-0.07,0.05,-0.04,-8.62,1.66,-4.42
308.89,-0.07,0.05,-0.05,-8.61,1.66,-4.42
309.0,-0.06,0.05,-0.04,-8.61,1.66,-4.43
309.12,-0.06,0.05,-0.03,-8.61,1.66,-4.43
309.23,-0.07,0.04,-0.02,-8.62,1.66,-4.43
309.35,-0.07,0.04,-0.02,-8.62,1.66,-4.43
309.47,-0.07,0.02,-0.03,-8.62,1.67,-4.43
309.58,-0.07,0.01,-0.03,-8.62,1.67,-4.42
309.7,-0.07,0.0,-0.03,-8.62,1.66,-4.42
309.82,-0.07,0.01,-0.02,-8.62,1.66,-4.43
309.93,-0.07,0.03,-0.01,-8.62,1.66,-4.43
310.05,-0.07,0.04,-0.02,-8.62,1.66,-4.43
310.16,-0.06,0.03,-0.02,-8.62,1.66,-4.43
310.28,-0.06,0.03,-0.03,-8.62,1.66,-4.43
310.39,-0.06,0.03,-0.03,-8.62,1.66,-4.43
310.51,-0.07,0.03,-0.04,-8.62,1.66,-4.43
310.63,-0.07,0.03,-0.04,-8.62,1.66,-4.43
310.74,-0.07,0.04,-0.03,-8.62,1.66,-4.43
310.86,-0.06,0.04,-0.03,-8.62,1.66,-4.43
310.98,-0.06,0.04,-0.04,-8.62,1.66,-4.43
311.09,-0.07,0.04,-0.03,-8.62,1.66,-4.43
311.21,-0.07,0.05,-0.01,-8.62,1.66,-4.43
311.32,-0.06,0.05,0.0,-8.62,1.66,-4.43
311.44,-0.06,0.03,-0.03,-8.62,1.66,-4.42
311.56,-0.06,0.01,-0.06,-8.62,1.65,-4.42
311.67,-0.05,0.01,-0.01,-8.61,1.65,-4.42
311.79,-0.01,-0.04,0.14,-8.61,1.65,-4.42
311.9,0.0,-0.07,0.24,-8.62,1.65,-4.41
312.02,-0.03,-0.0,0.09,-8.62,1.66,-4.42
312.14,-0.08,0.07,-0.11,-8.62,1.66,-4.42
312.25,-0.09,0.07,-0.15,-8.62,1.66,-4.43
312.37,-0.08,0.06,-0.13,-8.61,1.66,-4.43
312.48,-0.08,0.05,-0.09,-8.61,1.66,-4.43
312.6,-0.08,0.04,-0.06,-8.62,1.66,-4.42
312.72,-0.08,0.04,-0.04,-8.62,1.65,-4.42
312.83,-0.09,0.03,-0.03,-8.62,1.65,-4.42
312.95,-0.08,0.03,-0.04,-8.62,1.65,-4.43
313.06,-0.08,0.03,-0.04,-8.61,1.66,-4.43
313.18,-0.07,0.03,-0.04,-8.61,1.66,-4.44
313.3,-0.07,0.03,-0.03,-8.61,1.65,-4.44
313.41,-0.06,0.03,-0.01,-8.61,1.65,-4.43
313.53,-0.06,0.04,-0.02,-8.61,1.65,-4.43
313.64,-0.06,0.05,-0.01,-8.61,1.65,-4.43
313.76,-0.06,0.04,0.02,-8.61,1.65,-4.42
313.88,-0.06,0.04,0.04,-8.61,1.65,-4.43
313.99,-0.07,0.04,0.03,-8.61,1.66,-4.43
314.11,-0.07,0.04,0.01,-8.61,1.66,-4.43
314.22,-0.07,0.04,0.01,-8.61,1.66,-4.43
314.34,-0.07,0.04,-0.0,-8.61,1.66,-4.43
314.45,-0.07,0.04,-0.02,-8.61,1.66,-4.43
314.57,-0.08,0.04,-0.04,-8.62,1.65,-4.43
314.69,-0.08,0.04,-0.05,-8.62,1.66,-4.43
314.8,-0.08,0.04,-0.04,-8.62,1.66,-4.43
314.92,-0.08,0.04,-0.02,-8.62,1.66,-4.43
315.03,-0.08,0.04,-0.01,-8.62,1.66,-4.43
315.15,-0.08,0.03,-0.01,-8.62,1.65,-4.43
315.27,-0.08,0.02,-0.01,-8.62,1.65,-4.43
315.38,-0.07,0.01,-0.01,-8.62,1.65,-4.43
315.5,-0.06,0.01,-0.01,-8.62,1.65,-4.43
315.61,-0.06,0.02,-0.0,-8.62,1.66,-4.43
315.73,-0.06,0.02,-0.01,-8.62,1.66,-4.42
315.85,-0.05,0.03,0.01,-8.62,1.66,-4.42
315.96,-0.06,0.03,0.02,-8.62,1.66,-4.42
316.08,-0.07,0.02,0.01,-8.62,1.66,-4.43
316.19,-0.07,0.03,-0.0,-8.62,1.66,-4.43
316.31,-0.08,0.04,-0.02,-8.62,1.65,-4.43
316.43,-0.08,0.04,-0.04,-8.62,1.65,-4.43
316.54,-0.08,0.04,-0.05,-8.62,1.65,-4.43
316.66,-0.08,0.04,-0.04,-8.61,1.65,-4.43
316.77,-0.07,0.03,-0.03,-8.61,1.65,-4.43
316.89,-0.08,0.02,-0.01,-8.61,1.65,-4.43
317.01,-0.07,0.01,-0.01,-8.61,1.65,-4.43
317.12,-0.07,0.02,-0.0,-8.61,1.65,-4.43
317.24,-0.06,0.02,-0.01,-8.61,1.64,-4.43
317.36,-0.05,0.03,-0.02,-8.62,1.65,-4.43
317.47,-0.06,0.03,-0.02,-8.62,1.65,-4.43
317.59,-0.06,0.04,-0.02,-8.62,1.65,-4.42
317.7,-0.06,0.04,-0.02,-8.62,1.65,-4.42
317.82,-0.06,0.03,-0.02,-8.62,1.65,-4.42
317.93,-0.06,0.03,-0.02,-8.62,1.65,-4.42
318.05,-0.07,0.03,-0.01,-8.62,1.65,-4.43
318.17,-0.07,0.03,0.01,-8.62,1.65,-4.43
318.28,-0.06,0.02,0.02,-8.62,1.65,-4.42
318.4,-0.06,0.03,0.03,-8.62,1.65,-4.42
318.51,-0.06,0.03,0.01,-8.61,1.65,-4.43
318.63,-0.07,0.04,0.0,-8.61,1.66,-4.43
318.75,-0.07,0.03,-0.0,-8.61,1.66,-4.44
318.86,-0.07,0.02,-0.0,-8.62,1.65,-4.44
318.98,-0.07,0.02,-0.01,-8.62,1.65,-4.43
319.09,-0.07,0.02,-0.03,-8.61,1.65,-4.43
319.21,-0.07,0.04,-0.03,-8.61,1.65,-4.42
319.33,-0.07,0.05,-0.03,-8.61,1.65,-4.42
319.44,-0.06,0.05,-0.03,-8.61,1.66,-4.42
319.56,-0.06,0.04,-0.03,-8.61,1.65,-4.42
319.67,-0.06,0.04,-0.03,-8.6,1.66,-4.42
319.79,-0.07,0.03,-0.02,-8.61,1.66,-4.42
319.91,-0.06,0.02,-0.03,-8.61,1.66,-4.42
320.02,-0.06,0.02,-0.04,-8.61,1.65,-4.42
320.14,-0.05,0.03,-0.05,-8.62,1.66,-4.42
320.25,-0.04,0.04,-0.05,-8.62,1.66,-4.42
320.37,-0.03,0.04,-0.02,-8.62,1.65,-4.43
320.49,-0.04,0.04,-0.02,-8.62,1.65,-4.43
320.6,-0.05,0.04,-0.03,-8.62,1.65,-4.43
320.72,-0.06,0.04,-0.03,-8.62,1.65,-4.43
320.83,-0.06,0.04,-0.04,-8.62,1.65,-4.43
320.95,-0.07,0.03,-0.04,-8.61,1.65,-4.43
321.07,-0.07,0.02,-0.01,-8.61,1.65,-4.43
321.18,-0.06,0.01,0.01,-8.6,1.65,-4.43
321.3,-0.06,0.02,-0.0,-8.6,1.65,-4.43
321.41,-0.06,0.04,-0.03,-8.61,1.64,-4.43
321.53,-0.05,0.04,-0.03,-8.61,1.64,-4.43
321.64,-0.06,0.04,-0.05,-8.62,1.64,-4.43
321.76,-0.07,0.07,-0.14,-8.62,1.64,-4.43
321.88,-0.09,0.14,-0.22,-8.61,1.64,-4.43
321.99,-0.09,0.15,-0.18,-8.61,1.65,-4.43
322.11,-0.08,0.1,-0.11,-8.61,1.65,-4.43
322.23,-0.07,0.06,-0.06,-8.61,1.65,-4.43
322.34,-0.07,0.03,-0.03,-8.61,1.65,-4.42
322.46,-0.07,0.02,-0.02,-8.61,1.65,-4.42
322.57,-0.07,0.03,-0.01,-8.61,1.64,-4.43
322.69,-0.07,0.04,0.0,-8.61,1.64,-4.44
322.8,-0.06,0.04,0.0,-8.61,1.64,-4.44
322.92,-0.05,0.04,0.02,-8.62,1.65,-4.44
323.04,-0.05,0.03,0.02,-8.62,1.65,-4.43
323.15,-0.06,0.03,-0.01,-8.62,1.65,-4.42
323.27,-0.07,0.04,-0.03,-8.62,1.65,-4.42
323.39,-0.07,0.04,-0.03,-8.62,1.65,-4.43
323.5,-0.07,0.04,-0.03,-8.62,1.65,-4.44
323.62,-0.07,0.03,-0.02,-8.62,1.65,-4.44
323.73,-0.07,0.03,-0.01,-8.62,1.64,-4.43
323.85,-0.06,0.03,-0.01,-8.62,1.64,-4.43
323.96,-0.05,0.03,-0.01,-8.62,1.64,-4.44
324.08,-0.05,0.03,-0.01,-8.62,1.64,-4.44
324.2,-0.05,0.03,-0.01,-8.62,1.64,-4.44
324.31,-0.04,0.04,0.03,-8.62,1.65,-4.44
324.43,-0.05,0.05,0.04,-8.61,1.65,-4.43
324.55,-0.06,0.05,-0.01,-8.61,1.65,-4.43
324.66,-0.06,0.03,-0.04,-8.61,1.65,-4.44
324.78,-0.06,0.01,-0.03,-8.61,1.65,-4.44
324.89,-0.06,0.01,-0.04,-8.61,1.65,-4.44
325.01,-0.06,0.02,-0.04,-8.6,1.64,-4.44
325.13,-0.05,0.03,-0.02,-8.6,1.64,-4.44
325.24,-0.05,0.03,0.0,-8.61,1.64,-4.44
325.36,-0.05,0.03,0.0,-8.61,1.64,-4.43
325.47,-0.05,0.05,-0.01,-8.62,1.65,-4.43
325.59,-0.05,0.06,-0.0,-8.62,1.64,-4.43
325.7,-0.05,0.05,0.01,-8.62,1.64,-4.43
325.82,-0.05,0.04,0.02,-8.62,1.64,-4.43
325.94,-0.05,0.03,0.05,-8.62,1.64,-4.43
326.05,-0.05,0.03,0.05,-8.61,1.64,-4.43
326.17,-0.06,0.03,0.0,-8.61,1.65,-4.44
326.28,-0.07,0.04,-0.02,-8.61,1.65,-4.44
326.4,-0.07,0.04,-0.04,-8.61,1.65,-4.43
326.52,-0.07,0.05,-0.04,-8.61,1.65,-4.43
326.63,-0.07,0.07,-0.03,-8.61,1.64,-4.43
326.75,-0.07,0.09,-0.04,-8.62,1.64,-4.43
326.86,-0.07,0.08,-0.06,-8.62,1.64,-4.43
326.98,-0.08,0.06,-0.08,-8.62,1.64,-4.44
327.1,-0.07,0.04,-0.09,-8.62,1.64,-4.43
327.21,-0.07,0.04,-0.07,-8.62,1.64,-4.43
327.33,-0.06,0.03,-0.04,-8.61,1.64,-4.43
327.44,-0.06,0.03,-0.03,-8.61,1.64,-4.44
327.56,-0.07,0.04,-0.04,-8.61,1.64,-4.44
327.67,-0.07,0.05,-0.04,-8.61,1.65,-4.43
327.79,-0.07,0.04,-0.04,-8.61,1.65,-4.44
